seed,leg,method,query_id,needle_hit@5,hit@1
205,liberty_haystack,SMA,liberty_ln81_18820319,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18820319,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18820645,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18820645,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18820645,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18820645,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18820705,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18820705,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18820705,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18820705,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18820721,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18820721,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18820721,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18820721,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18820865,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18820865,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18820865,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18820865,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18821132,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18821132,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18821132,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18821132,1.0,1.0
205,liberty_haystack,BM25,liberty_ln81_18821225,1.0,1.0
205,liberty_haystack,Dense RAG,liberty_ln81_18821225,1.0,1.0
205,liberty_haystack,SMA,liberty_ln81_18821225,1.0,1.0
205,liberty_haystack,Hybrid-RRF,liberty_ln81_18821225,1.0,1.0
