seed,leg,method,query_id,rank,r1,rr
41,library,BM25,4f8672ec6c85b06977eb11b5703c60b3857e132601dc34c4aa7aa2306cab2a26,0,0.0,0.0
41,library,BM25,bb71ef8d6dc5c17bb5f2373f266118ba21433ace46c150594f521037ba1d875a,0,0.0,0.0
41,library,BM25,0f605f90585f308400cb5f96f35d0b8840aa95fd98bd2534b67f3610f400e96b,0,0.0,0.0
41,library,BM25,84b3b552c09498e6c92d4d05a7745fa14aab01c6cddf222ba1fbe3633e487248,0,0.0,0.0
41,library,BM25,750cc3a4d9725cb537018152ab216cf8b091446e9f56cb4893fc07e50766536f,0,0.0,0.0
41,library,BM25,302a4e0b367df7b43672828b9450b7683ef8ae198de13d19c0b52e9cec78efe0,0,0.0,0.0
41,library,BM25,3ec88083b4ae7a35d52d5bdccc1da785d87cbe75112ef3b4d9961e199ef08241,0,0.0,0.0
41,library,BM25,8cc072967ef7d44721be10ef496e713fadb9b14ff16edac4d3788a3abdd810da,0,0.0,0.0
41,library,BM25,ee81e285c09c6c361000cf797dadc492bcb41d0d093c61f2b0d6d92340265799,0,0.0,0.0
41,library,BM25,5e491e67ccc678a25c8a383f2d9257421f7c5b4914895852df55df37c33406c1,0,0.0,0.0
41,library,BM25,aaf0cddad28a8cfc13ba350d608163440139e1163a26eba3e949a84d2904d8e2,0,0.0,0.0
41,library,BM25,727da7a31968c3cdcddb946957b76bcd2fa50337dd8ffb715dee03f95c62be93,0,0.0,0.0
41,library,BM25,8af626c0b55fc255c4565fc8935acf47a4499440f3da42e8cdc8ba1695051da3,0,0.0,0.0
41,library,BM25,6d91f9a017a0f3e34573d80df65ee7385377b02481a84949a2d24f038eca2938,0,0.0,0.0
41,library,BM25,81d61f662085e31f20a2ea39a11ac25b55109768cba152a37c309b0edc0ce381,0,0.0,0.0
41,library,BM25,c07d53b2f78714dc2fb1687715c83a616299a61239e2436c3a5204dbc7967116,0,0.0,0.0
41,library,BM25,f659de55f303cd1f3556cf7ec6eb2f6bdfc5437e39890d136c0168eaf4bbf487,0,0.0,0.0
41,library,BM25,19fc13e852f4d635ec8108e97e5fbded5a3807c21ac4138ea3c881c848a1bc05,0,0.0,0.0
41,library,BM25,eaeaa780ecb59a59d0e7aee72809a0e89a76df7bb020f8b0a84a7417f96c7a55,0,0.0,0.0
41,library,TFIDF-Dense,857abac8e48bf190b9dace1f250a3f7b0a5398ea64f3c0ef3242676cb2e7beec,0,0.0,0.0
41,library,TFIDF-Dense,4983ed4e2efec3f237fa6aae323802a5802d53c61801a0a9fb998c3d19087ce5,0,0.0,0.0
41,library,TFIDF-Dense,f2e81d4b25ade5f081f1cec62aafb08bc596640aabd0336a24e63da791bd1745,0,0.0,0.0
41,library,TFIDF-Dense,b624d1d49ec0d881812596e0c69c28eb29b8551280c6de7116b4aff2c62810d7,0,0.0,0.0
41,library,TFIDF-Dense,2cdabda0e7456a46d9151e284e51249b04b898d7f3a45ddf47d415c93c479b82,0,0.0,0.0
41,library,TFIDF-Dense,158e644122cf79bdaa6fe07013cebfafe14a35931c3a36184f34c37be7b6bf42,0,0.0,0.0
41,library,TFIDF-Dense,96b266e222c2f83a3c7eb429d47446629656bda608a2d5f2d81688fe29f2d48c,0,0.0,0.0
41,library,TFIDF-Dense,73eccbbde45e0215b88512f722793c6479981e443e57c4d969a32b2cec7d81ad,0,0.0,0.0
41,library,TFIDF-Dense,8f004cf4ebabe4ddae4a9038d64de9585833a6916817b72325d86d832ae4d458,0,0.0,0.0
41,library,TFIDF-Dense,eec2f41e9f3db35307f33e7fbbb3fadf4f65e2d876f3c475574ae15710bb1c63,0,0.0,0.0
41,library,TFIDF-Dense,7e9da7d65cf0c2b08d38bd49e82408a36b22a1f4fec14300ede6a74480d44b3e,0,0.0,0.0
41,library,TFIDF-Dense,3e55f2182743833951ada91dfa6c7d26b9efba8cd02691b4141d69447a369b2d,7,0.0,0.14285714285714285
41,library,TFIDF-Dense,03f0cbaa6f753918b1e458f2dcc10f43113242bba45ce25cd33bd736d9b59a2d,0,0.0,0.0
41,library,TFIDF-Dense,b6d4bda0c544c5e81cfab9070f4cfc69f75540a5b208a03901fd1e523abec280,0,0.0,0.0
41,library,TFIDF-Dense,5fc402f526b5f104cab6052deecf7b8fa24ede5cc5c16f47922f6170034040c8,0,0.0,0.0
41,library,TFIDF-Dense,78fb5a7c6f113b81537bf758d58d36e86252561bce5d9719740c693994bf7928,0,0.0,0.0
41,library,TFIDF-Dense,9da1d68de5219e4b981f1ae5b9278c9e56ce390fca029f565b0d91e1f464718e,0,0.0,0.0
41,library,TFIDF-Dense,1e6253cbf2b0b519f364d744530b3e92ba84004d332078b2e7fa7fdc392ba52c,0,0.0,0.0
41,library,TFIDF-Dense,fd0dcfb33f92105df4bcd2ed3ac767b23b6ab9838e092bd1d4fc8c9a56a580fd,0,0.0,0.0
41,library,TFIDF-Dense,4c3bd4291c460520743eeb7396fca9c8cef8bdf1ea55176677edd1f26981139d,0,0.0,0.0
41,library,TFIDF-Dense,8b257a0edfe2e31964b0fdd07a442ec98ab23302dcc7f2eebb656c888534fe58,0,0.0,0.0
41,library,TFIDF-Dense,38ed5843a4a31edd66e0c72170b2e90e53168668473d8f3c4168b3cedb6c609f,0,0.0,0.0
41,library,TFIDF-Dense,06cc6e47f4b855fe7c3008089053833c2cf9ccf9460135503404d48890bd13f1,0,0.0,0.0
41,library,TFIDF-Dense,09b9ee635a2094b10d94cd7542c4378c3d4a6356b6ba52236b342d769ee5abca,0,0.0,0.0
41,library,TFIDF-Dense,d42a2aae86599b2d5edf7b8f7b2d59eee4057b53114688a0ad6c17731e10e2e9,0,0.0,0.0
41,library,TFIDF-Dense,59b11642fa61537d4a735cc5a7091824876cce6631307a170056253bf81bcd3b,0,0.0,0.0
41,library,TFIDF-Dense,fad4cb0085848de2db7273c941add4dbab900311074ee5a5023a328b818c93b9,0,0.0,0.0
41,library,TFIDF-Dense,38896a4d03fc5f681c0e3a9128718b22588ca34b9fa18c0d89d811ee3b5fdbe0,0,0.0,0.0
41,library,TFIDF-Dense,3129b00762c4a0278be8e8c742b328a7fb84c8bcd698ec05b9fcd2fefd05b6ab,0,0.0,0.0
41,library,TFIDF-Dense,23fd45e1da6fad58695cdce070343c598342ef3d99b8eaeb6f54fa56f035a200,0,0.0,0.0
41,library,TFIDF-Dense,03f20331840184d3a618eb6e8462ff0f2a5027652dfa10c1bd23eb9ef1718b54,0,0.0,0.0
41,library,TFIDF-Dense,00f915ed03fb056875ad3636c68d7808ab9b3c25231f2514bbff417ae191bb60,0,0.0,0.0
41,library,TFIDF-Dense,3e84740b5d59a3dc603b5b77c1e7616086b649fde65698608a02e87e71a83732,0,0.0,0.0
41,library,TFIDF-Dense,ac8d71b82784207407fd7794ca629931765b4cd064494419640b8ddb0abaddaa,0,0.0,0.0
41,library,TFIDF-Dense,fd1049a6599e5a45e8cafc35c983aa278c00237fdcd6506217c15f8d6a7d09d9,0,0.0,0.0
41,library,TFIDF-Dense,4691714159388508affec86fac8ad52a19cb755f046fce499b13f9b812d93a91,0,0.0,0.0
41,library,TFIDF-Dense,930086dfe34a4b49098c2805106dd3387a9a018dca0a916dc53c3236b7e46c28,0,0.0,0.0
41,library,TFIDF-Dense,4d18d4b46971edefe69e165bbf3d355bd09882daad896fa2a113d59670766386,0,0.0,0.0
41,library,TFIDF-Dense,e6b6766f07e2e48180a8728be7f2831f84ec4c08a641976f4ef7211f952e6ec8,0,0.0,0.0
41,library,TFIDF-Dense,6c8504aad308bdfb97e313f240871b8d9c54ab525e4c263928269e004311ae71,0,0.0,0.0
41,library,TFIDF-Dense,070c926019c743c856948309d217e40ae4de7b0dcf320237dd71c05ced6572db,0,0.0,0.0
41,library,TFIDF-Dense,57f447c9c4297e527c02460119090a9cf95b189b0960cc428514ccd12fd40e5b,0,0.0,0.0
41,library,TFIDF-Dense,448923ecde33fc23496960b4f20cc1b0def6c519628b9f0cccb13209efa846bb,0,0.0,0.0
41,library,TFIDF-Dense,a2ae2b747abfcc268ae17edd53153a7d3f7bef9f17a14333cc46ba12758eb1be,0,0.0,0.0
41,library,TFIDF-Dense,c03c7e04a4fc1d9e5e1637712b53ad01437d43df9e8541af7b43d90d29c57d6a,0,0.0,0.0
41,library,TFIDF-Dense,a0c9af918a185f012881c9847df34daf8eefedcb613f8db55761354b8cab5d33,0,0.0,0.0
41,library,TFIDF-Dense,73e5e0cf5df55a534f3d2ce62768cfdd7fedefdb3f2857442dc324c57e0469d0,0,0.0,0.0
41,library,TFIDF-Dense,5ef77626f0c6168ef610df8417f28c9caa2cdae96d6facfd49dcff5efe155a91,0,0.0,0.0
41,library,TFIDF-Dense,e44bbf9428754ec60369ba1e77769319a457991280e63914e8de4a9d7d5d9d6a,0,0.0,0.0
41,library,TFIDF-Dense,9cf7e34ed768b0998e26fc9def180d12ab32b893202de69a84cc4817a6f21bf9,0,0.0,0.0
41,library,TFIDF-Dense,ede7616201b563d1c723406ad968012e8c40fef88ef1c1cac8f20c4965b381dc,0,0.0,0.0
41,library,TFIDF-Dense,f28148f7b984d90771e8f6b7a10dfd6ffacecfee763ed3b474b05af8396281a7,10,0.0,0.1
41,library,TFIDF-Dense,6bf282f8ef8967babf4f9466abc45d575c62beb5f3a3373f329aa61eda8b4b8b,0,0.0,0.0
41,library,TFIDF-Dense,fc7848840afcde711930f68ce67684af85e1d219e17d0bc7864f9a23db9f5d71,0,0.0,0.0
41,library,TFIDF-Dense,ed1f5673ae8f44c0dbe105788e4ba0cb48edad8047ebf76a44dbe98a013cc205,0,0.0,0.0
41,library,TFIDF-Dense,72746aa95ad33c5f00d27fe7c7525473f9a690b3abfd4a52f57d0e016d17c21c,0,0.0,0.0
41,library,TFIDF-Dense,9a4c22e29b6622180ebc9cf18c947be7e17fff243c004300c095d94ae8884474,0,0.0,0.0
41,library,TFIDF-Dense,376e8a22f788db88c9a7980318efde508ff4f20ddb54478855ef8e167655478b,0,0.0,0.0
41,library,TFIDF-Dense,ee30f13e7d1d8f97c92f0a9616b1569b43dc51d1e438dbd57e0bf42dcdc8b615,9,0.0,0.1111111111111111
41,library,TFIDF-Dense,dec9cdb8dfe361ea75ad29136bfd16b276ef274bf96c701265ae3398ef6e27b5,0,0.0,0.0
41,library,TFIDF-Dense,4a3436d17be585fcdd04750e3c6f3ec9a8068614476aa95ca42afc9a2855d5aa,0,0.0,0.0
41,library,TFIDF-Dense,0efa2cd220b1cfad9d723f7820305cd77c0a2bc804eec5bef0afdf4202322452,0,0.0,0.0
41,library,TFIDF-Dense,ff181be9d09f22550782ea19ab6941821d4c331a6319df14e97379e5670f3bf5,3,0.0,0.3333333333333333
41,library,TFIDF-Dense,d4ac4eda3af524a7f9ba69495531afbbbf3af87d2797ca299b811cb8d1b4b597,0,0.0,0.0
41,library,TFIDF-Dense,c75d016a564f7c633b207731e440402739b6d8995611d4c2daa6bed6e0c75f2b,0,0.0,0.0
41,library,TFIDF-Dense,077c02668b0d01f5e815035cda96e2917873c6862d6ad4614a3361eb4cba9d3e,0,0.0,0.0
41,library,TFIDF-Dense,8641379c8a89d1c316454cdd6b5a87195bf88fb61aa64a0b2d79a64d2a26dd50,0,0.0,0.0
41,library,TFIDF-Dense,f7b0443f9f04910382f7d8a2d6dfaf98371763c3a136b1e665e6dc02902a6233,0,0.0,0.0
41,library,TFIDF-Dense,b104fdb9768309453e091eca62f22298c2d8d17ba912d860ea9534fa4e98ec76,0,0.0,0.0
41,library,TFIDF-Dense,d36c4aaf30f57b0966404c49d0f255a48709189fec282f2b8146f0a6ac486e9a,0,0.0,0.0
41,library,TFIDF-Dense,7deae1325c85751ca0d2db631032402b73a9dac68aafc187a7c8c967656c5d60,0,0.0,0.0
41,library,TFIDF-Dense,0e671362af5fc010bf7876ad493c202475b2705aedb22096c388b0d7a4be0e88,0,0.0,0.0
41,library,TFIDF-Dense,876796f7e869779047605c152419d7802f0d3a82a69eb75e74720a7b380526d9,0,0.0,0.0
41,library,TFIDF-Dense,404a969b030e4538f6b226a84ac09b531cfbbabae25974653a17a9d4be6f811d,0,0.0,0.0
41,library,TFIDF-Dense,242caaa16c4fb594e727b9b02bec28d807e4980e02937024b063f5e09ce89613,0,0.0,0.0
41,library,TFIDF-Dense,76e1ac72a853dc1314ec59f681a90defb0b682803d3297f5b4f5f11dd99927e5,0,0.0,0.0
41,library,TFIDF-Dense,227fbe1482d2e5495e142c7cd27e91713e55481059ebc4ec27c76253646b34fa,0,0.0,0.0
41,library,TFIDF-Dense,81aeac1fc07d6e7cf5cb1575924f93ac769975a716be6d4ec74be51fbfded485,0,0.0,0.0
41,library,TFIDF-Dense,248544372ebd7680753cf7d2006d0c0c248f4564567068fba768e93f788ebd53,0,0.0,0.0
41,library,TFIDF-Dense,3134d80c3e2be289aba0dbeb99d7a103dd392b1d83eb42c0d2a4ae69e9a24fdc,0,0.0,0.0
41,library,TFIDF-Dense,b1f466f9f5d0ed1503c3ca65408a61ddc492fd39be3d2b257dfb2ec25185e779,0,0.0,0.0
41,library,TFIDF-Dense,4f8672ec6c85b06977eb11b5703c60b3857e132601dc34c4aa7aa2306cab2a26,0,0.0,0.0
41,library,TFIDF-Dense,bb71ef8d6dc5c17bb5f2373f266118ba21433ace46c150594f521037ba1d875a,0,0.0,0.0
41,library,TFIDF-Dense,0f605f90585f308400cb5f96f35d0b8840aa95fd98bd2534b67f3610f400e96b,0,0.0,0.0
41,library,TFIDF-Dense,84b3b552c09498e6c92d4d05a7745fa14aab01c6cddf222ba1fbe3633e487248,0,0.0,0.0
41,library,TFIDF-Dense,750cc3a4d9725cb537018152ab216cf8b091446e9f56cb4893fc07e50766536f,0,0.0,0.0
41,library,TFIDF-Dense,302a4e0b367df7b43672828b9450b7683ef8ae198de13d19c0b52e9cec78efe0,0,0.0,0.0
41,library,TFIDF-Dense,3ec88083b4ae7a35d52d5bdccc1da785d87cbe75112ef3b4d9961e199ef08241,0,0.0,0.0
41,library,TFIDF-Dense,8cc072967ef7d44721be10ef496e713fadb9b14ff16edac4d3788a3abdd810da,0,0.0,0.0
41,library,TFIDF-Dense,ee81e285c09c6c361000cf797dadc492bcb41d0d093c61f2b0d6d92340265799,0,0.0,0.0
41,library,TFIDF-Dense,5e491e67ccc678a25c8a383f2d9257421f7c5b4914895852df55df37c33406c1,0,0.0,0.0
41,library,TFIDF-Dense,aaf0cddad28a8cfc13ba350d608163440139e1163a26eba3e949a84d2904d8e2,0,0.0,0.0
41,library,TFIDF-Dense,727da7a31968c3cdcddb946957b76bcd2fa50337dd8ffb715dee03f95c62be93,0,0.0,0.0
41,library,TFIDF-Dense,8af626c0b55fc255c4565fc8935acf47a4499440f3da42e8cdc8ba1695051da3,0,0.0,0.0
41,library,TFIDF-Dense,6d91f9a017a0f3e34573d80df65ee7385377b02481a84949a2d24f038eca2938,0,0.0,0.0
41,library,TFIDF-Dense,81d61f662085e31f20a2ea39a11ac25b55109768cba152a37c309b0edc0ce381,0,0.0,0.0
41,library,TFIDF-Dense,c07d53b2f78714dc2fb1687715c83a616299a61239e2436c3a5204dbc7967116,0,0.0,0.0
41,library,TFIDF-Dense,f659de55f303cd1f3556cf7ec6eb2f6bdfc5437e39890d136c0168eaf4bbf487,0,0.0,0.0
41,library,TFIDF-Dense,19fc13e852f4d635ec8108e97e5fbded5a3807c21ac4138ea3c881c848a1bc05,0,0.0,0.0
41,library,TFIDF-Dense,eaeaa780ecb59a59d0e7aee72809a0e89a76df7bb020f8b0a84a7417f96c7a55,0,0.0,0.0
43,forced_choice,SMA,fc_43_0,1,1.0,1.0
43,forced_choice,SMA,fc_43_1,1,1.0,1.0
43,forced_choice,SMA,fc_43_2,1,1.0,1.0
43,forced_choice,SMA,fc_43_3,1,1.0,1.0
43,forced_choice,SMA,fc_43_4,1,1.0,1.0
43,forced_choice,SMA,fc_43_5,1,1.0,1.0
43,forced_choice,SMA,fc_43_6,1,1.0,1.0
43,forced_choice,SMA,fc_43_7,1,1.0,1.0
43,forced_choice,SMA,fc_43_8,1,1.0,1.0
43,forced_choice,SMA,fc_43_9,1,1.0,1.0
43,forced_choice,SMA,fc_43_10,1,1.0,1.0
43,forced_choice,SMA,fc_43_11,1,1.0,1.0
43,forced_choice,SMA,fc_43_12,1,1.0,1.0
43,forced_choice,SMA,fc_43_13,1,1.0,1.0
43,forced_choice,SMA,fc_43_14,1,1.0,1.0
43,forced_choice,SMA,fc_43_15,1,1.0,1.0
43,forced_choice,SMA,fc_43_16,1,1.0,1.0
43,forced_choice,SMA,fc_43_17,1,1.0,1.0
43,forced_choice,SMA,fc_43_18,1,1.0,1.0
43,forced_choice,SMA,fc_43_19,1,1.0,1.0
43,forced_choice,SMA,fc_43_20,1,1.0,1.0
43,forced_choice,SMA,fc_43_21,1,1.0,1.0
43,forced_choice,SMA,fc_43_22,1,1.0,1.0
43,forced_choice,SMA,fc_43_23,1,1.0,1.0
43,forced_choice,SMA,fc_43_24,1,1.0,1.0
43,forced_choice,SMA,fc_43_25,1,1.0,1.0
43,forced_choice,SMA,fc_43_26,1,1.0,1.0
43,forced_choice,SMA,fc_43_27,1,1.0,1.0
43,forced_choice,SMA,fc_43_28,1,1.0,1.0
43,forced_choice,SMA,fc_43_29,1,1.0,1.0
43,forced_choice,SMA,fc_43_30,1,1.0,1.0
43,forced_choice,SMA,fc_43_31,1,1.0,1.0
43,forced_choice,SMA,fc_43_32,1,1.0,1.0
43,forced_choice,SMA,fc_43_33,1,1.0,1.0
43,forced_choice,SMA,fc_43_34,1,1.0,1.0
43,forced_choice,SMA,fc_43_35,1,1.0,1.0
43,forced_choice,SMA,fc_43_36,1,1.0,1.0
43,forced_choice,SMA,fc_43_37,1,1.0,1.0
43,forced_choice,SMA,fc_43_38,1,1.0,1.0
43,forced_choice,SMA,fc_43_39,1,1.0,1.0
43,forced_choice,SMA,fc_43_40,1,1.0,1.0
43,forced_choice,SMA,fc_43_41,1,1.0,1.0
43,forced_choice,SMA,fc_43_42,1,1.0,1.0
43,forced_choice,SMA,fc_43_43,1,1.0,1.0
43,forced_choice,SMA,fc_43_44,1,1.0,1.0
43,forced_choice,SMA,fc_43_45,1,1.0,1.0
43,forced_choice,SMA,fc_43_46,1,1.0,1.0
43,forced_choice,SMA,fc_43_47,1,1.0,1.0
43,forced_choice,SMA,fc_43_48,1,1.0,1.0
43,forced_choice,SMA,fc_43_49,1,1.0,1.0
43,forced_choice,SMA,fc_43_50,1,1.0,1.0
43,forced_choice,SMA,fc_43_51,1,1.0,1.0
43,forced_choice,SMA,fc_43_52,1,1.0,1.0
43,forced_choice,SMA,fc_43_53,1,1.0,1.0
43,forced_choice,SMA,fc_43_54,1,1.0,1.0
43,forced_choice,SMA,fc_43_55,1,1.0,1.0
43,forced_choice,SMA,fc_43_56,1,1.0,1.0
43,forced_choice,SMA,fc_43_57,1,1.0,1.0
43,forced_choice,SMA,fc_43_58,1,1.0,1.0
43,forced_choice,SMA,fc_43_59,1,1.0,1.0
43,forced_choice,SMA,fc_43_60,1,1.0,1.0
43,forced_choice,SMA,fc_43_61,1,1.0,1.0
43,forced_choice,SMA,fc_43_62,1,1.0,1.0
43,forced_choice,SMA,fc_43_63,1,1.0,1.0
43,forced_choice,SMA,fc_43_64,1,1.0,1.0
43,forced_choice,SMA,fc_43_65,1,1.0,1.0
43,forced_choice,SMA,fc_43_66,1,1.0,1.0
43,forced_choice,SMA,fc_43_67,1,1.0,1.0
43,forced_choice,SMA,fc_43_68,1,1.0,1.0
43,forced_choice,SMA,fc_43_69,1,1.0,1.0
43,forced_choice,SMA,fc_43_70,1,1.0,1.0
43,forced_choice,SMA,fc_43_71,1,1.0,1.0
43,forced_choice,SMA,fc_43_72,1,1.0,1.0
43,forced_choice,SMA,fc_43_73,1,1.0,1.0
43,forced_choice,SMA,fc_43_74,1,1.0,1.0
43,forced_choice,SMA,fc_43_75,1,1.0,1.0
43,forced_choice,SMA,fc_43_76,1,1.0,1.0
43,forced_choice,SMA,fc_43_77,1,1.0,1.0
43,forced_choice,SMA,fc_43_78,1,1.0,1.0
43,forced_choice,SMA,fc_43_79,1,1.0,1.0
43,forced_choice,SMA,fc_43_80,1,1.0,1.0
43,forced_choice,SMA,fc_43_81,1,1.0,1.0
43,forced_choice,SMA,fc_43_82,1,1.0,1.0
43,forced_choice,SMA,fc_43_83,1,1.0,1.0
43,forced_choice,SMA,fc_43_84,1,1.0,1.0
43,forced_choice,SMA,fc_43_85,1,1.0,1.0
43,forced_choice,SMA,fc_43_86,1,1.0,1.0
43,forced_choice,SMA,fc_43_87,1,1.0,1.0
43,forced_choice,SMA,fc_43_88,1,1.0,1.0
43,forced_choice,SMA,fc_43_89,1,1.0,1.0
43,forced_choice,SMA,fc_43_90,1,1.0,1.0
43,forced_choice,SMA,fc_43_91,1,1.0,1.0
43,forced_choice,SMA,fc_43_92,1,1.0,1.0
43,forced_choice,SMA,fc_43_93,1,1.0,1.0
43,forced_choice,SMA,fc_43_94,1,1.0,1.0
43,forced_choice,SMA,fc_43_95,1,1.0,1.0
43,forced_choice,SMA,fc_43_96,1,1.0,1.0
43,forced_choice,SMA,fc_43_97,1,1.0,1.0
43,forced_choice,SMA,fc_43_98,1,1.0,1.0
43,forced_choice,SMA,fc_43_99,1,1.0,1.0
43,library,SMA,2c15c53679271eb6d752fda8454af2458e221be67b82fdc07906183ad2418973,1,1.0,1.0
43,library,SMA,be2472f8360a562993a0ea2680bdf78b228252d3987a6067405f77e5bfd3e93f,1,1.0,1.0
43,library,SMA,b35640e76e52884313c9d917466671b6144cfef60c1828730d9f429793b47057,1,1.0,1.0
43,library,SMA,ad00577d9c2e2d85aef34112c8c46979936fc0b61807de31fcb1c203ad3faf69,1,1.0,1.0
43,library,SMA,6a64415d28aefab69bf2a2ee753aa5a832d066e3dc68c2bebcbd712c4abb1a17,1,1.0,1.0
43,library,SMA,42a2d41c543a3ae9c62120e707445ef4e0a1aeca98d91e5f47b0da5e4e42842d,1,1.0,1.0
43,library,SMA,133ca963effb7048d8a7eb8f0cbcc47589bdec221c2fdc71131721a67dc31312,1,1.0,1.0
43,library,SMA,3470712c34129dcdba02d2635645a93de85031e2cf171bab8a81e8faeb3d9faf,1,1.0,1.0
43,library,SMA,bcd06f0073f5c55027126ea962c98570bff13fa7faddd89e348b3d159b6f71cd,1,1.0,1.0
43,library,SMA,284e6c5318a1cea42ebe3cb47515d333091e237eb9330e2518d24e5a5ef826fa,1,1.0,1.0
43,library,SMA,e45d56761b4331b3e5c11e405589a2dfb002db502556cf6ce7c52b8051331492,1,1.0,1.0
43,library,SMA,8ae4a9593f87bdf701661f86a1a705d38fadd0d7a9dd2395fde3070b00a3fef1,1,1.0,1.0
43,library,SMA,ba564e073800c15c87c37b864186c0d0c786328dd8079438596c5e2c4e37ab58,1,1.0,1.0
43,library,SMA,66093531f40d6a9dc540cff4d0de5f5d72e13c9aafd42a8abdaf1d4fcc2978df,1,1.0,1.0
43,library,SMA,69615abe3fdc66e41cac94a8a9e47763939cf2a059780bcc20ff7c0554b27f18,1,1.0,1.0
43,library,SMA,7a2803305645546902c604f28cfbe4fe7cf22fa8d5279b2ba5e53f417cbd4d69,1,1.0,1.0
43,library,SMA,5590ac3194100939c85dcf9186c0717c63c43b9e5db5efafc9c7b27bceacb464,1,1.0,1.0
43,library,SMA,acd10df43cd71a15bd30d2fa832c695a5b4f458b7f2d59b05a8f5ba55771be0d,1,1.0,1.0
43,library,SMA,67602c185bc6d2f624e41452f6cda91fb1ce83f5b013287aaa623fdf4aa32a40,1,1.0,1.0
43,library,SMA,8610f3bd719e6cb970048205050c80303c2fb943990fca3655bff94c519becf7,1,1.0,1.0
43,library,SMA,0de7748fe6b3ce98709ae97bd0103aa908261b5bb45b55ab3e2852db4435bada,1,1.0,1.0
43,library,SMA,24783f77c81d6d513a7ecfc0a20f4cbf8426b1633d0d45aac962b46fa80ef08a,1,1.0,1.0
43,library,SMA,1056230df5d65b0ff5d4d9a98b17e3747c3cda6d6cc5f9b3600fa66830e53207,1,1.0,1.0
43,library,SMA,a911bd3f93ee14d99227626bf0067b5a87ac34fb5406e251dd94a145a60c9478,1,1.0,1.0
43,library,SMA,06afeaff59b9d1551663f19962f3d5ea4f1af6b29bbbb37ee343352f17c9a7ac,2,0.0,0.5
43,library,SMA,d31a1c261b5618a2883fa7e12f1551649e5214e0080b180cb64bcb78af1585f5,1,1.0,1.0
43,library,SMA,dbd6f334b639916a50db4070b1458964e0e60886318ea11bc7a192780100185d,1,1.0,1.0
43,library,SMA,ac61bbc32657b5fa1982b50957f01d9000a18307c84502e27157c42452ca73a3,1,1.0,1.0
43,library,SMA,7ff9dbbd2deb3596c185b9b87477b3ee4267b0c98b72335aa0e019a04ab9e60a,1,1.0,1.0
43,library,SMA,75e414840bdcdfd84ce28104cb814f5e056b00162a1fbbc13e67790de16d18a6,2,0.0,0.5
43,library,SMA,1308c439b83e74d2f232a88e261ac269a0e0577182fea5d0364b0e715b220737,2,0.0,0.5
43,library,SMA,bdf3508738b88129e1566ab8939fbefbbcb405d71b6ccb5c0f0b3a4c6151345a,1,1.0,1.0
43,library,SMA,a93281d5d69d2cc5fc132589410ebbc053110b79ef63deecd05c14bd256911cb,1,1.0,1.0
43,library,SMA,f25a7ab25cebcd0177e2e29c568e28fc0a01939402a630fb9249be36cf153a36,1,1.0,1.0
43,library,SMA,eb0269d00c7141424adf913519851ce04418b3d122aa306494894fab5d4a0789,1,1.0,1.0
43,library,SMA,6dd5a149a12808a1a5182c11183d2ef82257d45dd31cdad81070e103efed8e74,1,1.0,1.0
43,library,SMA,7e81bce7f2e7d7f9ee17c55e2cc2223e3092714e68b31c9c63c1a903e6a84001,1,1.0,1.0
43,library,SMA,aa9e965420de223e6882c833f4e59d475eb971eb875c1c09ce497864170bc24c,1,1.0,1.0
43,library,SMA,ffb930e315e7bd339f1f77fa8a866a6d8c64c5627b8186e918604919e0ad827f,1,1.0,1.0
43,library,SMA,4bba878b77735007ac5850790967dd7d944ecfd40659b6e906d3bffe3e24da6b,1,1.0,1.0
43,library,SMA,edf1fc2f91fc7c2b088ad066ae6e1feb5e398cd227cf9fc4ba0ca545b48fcc36,1,1.0,1.0
43,library,SMA,4a235be00b482282eac3ecd051be1b02879f5b297bc2c0aa3af7a4c3bb0d4ee9,1,1.0,1.0
43,library,SMA,6388243686f78ef6e6d0a002466990c0682fef9bb4a681c33ca2512f44ae277c,1,1.0,1.0
43,library,SMA,b440b36bc7994da4671bfa702ee73a1b918ab2b73fce9d077eaf8db15babc56c,1,1.0,1.0
43,library,SMA,e8baa0f10bc36ab9f6a4b5e3590af753a9c50dd56fae61875bc1f5eaac6cf74b,1,1.0,1.0
43,library,SMA,36a5f1983934c3a1b40a3ece31d56d44474f97246b6a18656d3960866f9efdca,1,1.0,1.0
43,library,SMA,ffd0aabb649948f3fb5f4e7388861efb716f0703be4940c19431ae563dc1ea06,1,1.0,1.0
43,library,SMA,75d798d2be662015fafce1491e58d0fa08dfa7c39f6d86b10cf2b19b93c39a34,1,1.0,1.0
43,library,SMA,55a5d8e2ce307b71e8ede67e410fa17d7e8a4d1032c066f5b473a8806dd18a61,1,1.0,1.0
43,library,SMA,fc9bd1e68044ce73834ea11600cc402a2f0edd580927d2e91ce998f2cab55985,2,0.0,0.5
43,library,SMA,dd26ce61ebd47133a61d857ceea1aa259a2130f395308e12061374ddb488621d,1,1.0,1.0
43,library,SMA,de4a31e7b3384f0cf4fc0d3217e44f42763e37b19cef105c940fc3a46b3f76e2,1,1.0,1.0
43,library,SMA,648a1eb3bdc024852a5a641ba6171f2fb3897c753163f3f92cd9b3211637f774,1,1.0,1.0
43,library,SMA,b405263d1add976ed9b78fec38f7183bc4d02f845498d79be50122f1bcd01f4d,1,1.0,1.0
